Index,Filename,Exposure,Comment,Timestamp
1843,1125_20151228_161250_302,0.2,,2024/11/13 17:57
1844,1125_20151228_161305_570,0.4,,2024/11/13 17:57
1845,1125_20151228_161316_898,0.4,,2024/11/13 17:58
1846,1125_20151228_161331_308,0.4,,2024/11/13 17:58
1847,1125_20151228_184607_405,-0.2,,2024/11/13 17:58
1848,1125_20151229_113704_668,-0.3,,2024/11/13 17:59
1849,1125_20151229_114547_015,-0.3,,2024/11/13 17:59
1850,1125_20151229_131116_039,0.1,,2024/11/13 17:59
1851,1125_20151229_131356_677,-0.2,,2024/11/13 17:59
1852,1125_20151229_131635_681,0.1,,2024/11/13 18:00
1853,1125_20151229_132002_903,0.2,,2024/11/13 18:00
1854,1125_20151229_134649_867,-0.5,,2024/11/13 18:00
1855,1125_20151229_134844_324,-1,,2024/11/13 18:01
1856,1125_20151229_140530_483,0.2,,2024/11/13 18:01
1857,1125_20151229_140918_194,-0.6,,2024/11/13 18:01
1858,1125_20151229_140941_790,-0.6,,2024/11/13 18:01
1859,1125_20151229_141011_892,-0.7,,2024/11/13 18:01
1860,1125_20151229_141038_866,-0.8,,2024/11/13 18:02
1861,1125_20151229_143431_981,-0.6,,2024/11/13 18:02
1862,1125_20151229_143459_244,-0.5,,2024/11/13 18:02
1863,1125_20151229_145316_434,0.2,,2024/11/13 18:02
1864,1125_20151229_145422_251,0.2,,2024/11/13 18:03
1865,1125_20151229_145436_760,0.2,,2024/11/13 18:03
1866,1125_20151229_151515_415,-0.4,,2024/11/13 18:03
1867,1125_20151229_151559_556,-0.3,,2024/11/13 18:03
1868,1125_20151229_151703_922,-0.4,,2024/11/13 18:04
1869,1125_20151229_151754_385,-0.3,,2024/11/13 18:04
1870,1125_20151229_152819_807,-0.9,,2024/11/13 18:04
1871,1125_20151229_153229_619,0.2,,2024/11/13 18:05
1872,1125_20151229_160926_695,-0.3,,2024/11/13 18:05
1873,1125_20151229_160951_504,-0.4,,2024/11/13 18:05
1874,1125_20151229_161103_342,-0.3,,2024/11/13 18:05
1875,1125_20151229_161142_193,-1,,2024/11/13 18:06
1876,1125_20151229_161928_486,-0.2,,2024/11/13 18:06
1877,1125_20151229_162004_675,-0.7,,2024/11/13 18:06
1878,1125_20151229_165317_157,-0.8,,2024/11/13 18:06
1879,1125_20151229_165337_725,-1,,2024/11/13 18:07
1880,1125_20151229_165539_930,-1.1,,2024/11/13 18:07
1881,1125_20151229_171515_273,-1.2,,2024/11/13 18:07
1882,1125_20151229_171922_199,-0.4,,2024/11/13 18:07
1883,1125_20151229_174349_624,-0.5,,2024/11/13 18:08
1884,1125_20151229_174356_901,-0.5,,2024/11/13 18:08
1885,1125_20151229_175611_751,0.1,,2024/11/13 18:08
1886,1125_20151229_175651_711,-0.5,,2024/11/13 18:09
1887,1125_20151229_181409_180,-1.2,,2024/11/13 18:09
1888,1125_20151229_181430_402,-1.2,,2024/11/13 18:09
1889,1125_20151229_181633_538,-3.4,,2024/11/13 18:10
1890,1125_20151229_181701_363,-3.6,,2024/11/13 18:11
1891,1125_20151229_181724_386,-3.4,,2024/11/13 18:11
1892,1125_20151229_183311_236,0.2,,2024/11/13 18:11
1893,1125_20151229_183337_322,-1,,2024/11/13 18:12
1894,1125_20151229_183345_084,-0.4,,2024/11/13 18:12
1895,1125_20151229_183927_433,0.2,,2024/11/13 18:12
1896,1125_20151229_184935_793,-2,,2024/11/13 18:13
1897,1125_20151229_185037_826,-3,,2024/11/13 18:14
1898,1125_20151229_185051_744,-1.2,,2024/11/13 18:14
1899,1125_20151229_192447_145,0.3,,2024/11/13 18:15
1900,1125_20151229_192515_051,0.2,,2024/11/13 18:15
1901,1125_20151229_192619_429,0.1,,2024/11/13 18:15
1902,1125_20151229_202324_603,-0.4,,2024/11/13 18:16
1903,1125_20151229_202351_836,-0.8,,2024/11/13 18:16
1904,1125_20151229_223327_946,-0.9,,2024/11/13 18:16
1905,1125_20151230_113211_107,-0.4,,2024/11/13 18:17
1906,1125_20151230_113225_061,-0.4,,2024/11/13 18:17
1907,1125_20151230_114444_681,0.2,,2024/11/13 18:17
1908,1125_20151230_130915_078,-0.6,,2024/11/13 18:17
1909,1125_20151230_130935_484,-0.9,,2024/11/13 18:17
1910,1125_20151230_131150_309,-0.8,,2024/11/13 18:18
1911,1125_20151230_131509_942,-0.6,,2024/11/13 18:18
1912,1125_20151230_210455_964,-0.5,,2024/11/13 18:18
1913,1125_20151230_211150_930,0.4,,2024/11/13 18:18
1914,1125_20151230_211158_377,0.5,,2024/11/13 18:19
1915,1125_20151230_223943_423,-1.1,,2024/11/13 18:20
1916,1125_20151230_224018_903,-1.5,,2024/11/13 18:20
1917,1125_20151230_224141_232,-1.8,,2024/11/13 18:21
1918,1125_20151230_224144_527,-1.8,,2024/11/13 18:21
1919,1125_20151231_123406_793,-0.7,,2024/11/13 18:21
1920,1125_20151231_123826_650,0.2,,2024/11/13 18:21
1921,1125_20151231_124309_717,0.2,,2024/11/13 18:22
1922,1125_20151231_125212_198,0.1,,2024/11/13 18:22
1923,1125_20151231_125344_356,0.2,,2024/11/13 18:22
1924,1125_20151231_125421_274,0.3,,2024/11/13 18:22
1925,1125_20151231_125437_365,0.3,,2024/11/13 18:22
1926,1125_20151231_130745_799,-1.2,,2024/11/13 18:23
1927,1125_20151231_133330_753,-0.3,,2024/11/13 18:23
1928,1125_20151231_133339_280,0.2,,2024/11/13 18:23
1929,1125_20151231_133534_182,-1.5,,2024/11/13 18:24
1930,1125_20151231_161346_395,0.2,,2024/11/13 18:24
1931,1125_20151231_161423_272,0.2,,2024/11/13 18:24
1932,1125_20151231_161550_984,0.2,,2024/11/13 18:24
1933,1125_20151231_161803_040,0.4,,2024/11/13 18:24
1934,1125_20151231_162501_110,-0.6,,2024/11/13 18:24
1935,1125_20151231_162743_143,0.2,,2024/11/13 18:25
1936,1125_20151231_170811_106,-0.2,,2024/11/13 18:25
1937,1125_20151231_170915_217,-0.3,,2024/11/13 18:25
1938,1125_20151231_171712_271,0.2,,2024/11/13 18:25
1939,1125_20151231_172455_013,0.4,,2024/11/13 18:25
1940,1125_20151231_172516_515,0.5,,2024/11/13 18:26
1941,1125_20160212_141458_946,0.4,,2024/11/13 18:26
1942,1125_20160212_143458_617,0.6,,2024/11/13 18:26
1943,1125_20160212_145121_362,1,,2024/11/13 18:26
1944,1125_20160214_141733_646,1,,2024/11/13 18:26
1945,1125_20160220_151103_456,0.2,,2024/11/13 18:27
1946,1125_20160221_124905_739,0.2,,2024/11/13 18:27
1947,1125_20160222_211947_435,-1.2,,2024/11/13 18:28
1948,1125_20160227_132823_476,0.3,,2024/11/13 18:28
1949,1125_20160227_154023_057,-0.8,,2024/11/13 18:28
1950,1125_20160306_143519_230,0.2,,2024/11/13 18:28
1951,1125_20160306_143605_623,0.3,,2024/11/13 18:29
1952,1125_20160306_143858_635,0.5,,2024/11/13 18:29
1953,1125_20160306_152126_980,0.4,,2024/11/13 18:29
1954,1125_20160312_153122_217,1.1,,2024/11/13 18:29
1955,1125_20160312_161508_367,0.8,,2024/11/13 18:29
1956,1125_20160312_163101_910,1.4,,2024/11/13 18:30
1957,1125_20160317_163246_565,-1.6,,2024/11/13 18:30
1958,1125_20160317_163426_509,-1.6,,2024/11/13 18:30
1959,1125_20160317_211136_148,-1.6,,2024/11/13 18:31
1960,1125_20160317_214721_394,-2.8,,2024/11/13 18:32
1961,1125_20160318_123548_181,0.6,,2024/11/13 18:32
1962,1125_20160318_124807_517,0.4,,2024/11/13 18:32
1963,1125_20160318_125118_799,0.3,,2024/11/13 18:32
1964,1125_20160318_125225_211,0.1,,2024/11/13 18:33
1965,1125_20160318_131847_001,-0.6,,2024/11/13 18:33
1966,1125_20160318_132547_073,0.8,,2024/11/13 18:33
1967,1125_20160318_221831_805,0.2,,2024/11/13 18:34
1968,1125_20160318_223415_823,-0.8,,2024/11/13 18:34
1969,1125_20160402_103118_304,0.3,,2024/11/13 18:34
1970,1125_20160403_172323_194,0.3,,2024/11/13 18:34
1971,1125_20160403_175104_365,-0.7,,2024/11/13 18:35
1972,1125_20160405_131113_994,-0.6,,2024/11/13 18:35
1973,1125_20160405_134504_391,-0.8,,2024/11/13 18:35
1974,1125_20160405_135506_765,0.2,,2024/11/13 18:35
1975,1125_20160405_135707_412,0.1,,2024/11/13 18:35
1976,1125_20160405_145101_866,-0.9,,2024/11/13 18:36
1977,1125_20160405_145512_025,-0.4,,2024/11/13 18:36
1978,33TJ_20150606_184810_473,0.5,,2024/11/13 18:36
1979,33TJ_20150606_184929_980,0.6,,2024/11/13 18:36
1980,33TJ_20150606_190137_156,0.6,,2024/11/13 18:36
1981,33TJ_20150606_190715_559,0.8,,2024/11/13 18:37
1982,33TJ_20150606_192425_484,0.3,,2024/11/13 18:37
1983,33TJ_20150606_193241_328,0.4,,2024/11/13 18:37
1984,33TJ_20150606_200451_239,0.3,,2024/11/13 18:37
1985,33TJ_20150606_202321_541,0.3,,2024/11/13 18:37
1986,33TJ_20150606_203128_570,0.3,,2024/11/13 18:38
1987,33TJ_20150606_203618_822,0.4,,2024/11/13 18:38
1988,33TJ_20150606_204027_634,0.1,,2024/11/13 18:38
1989,33TJ_20150606_204808_024,0.3,,2024/11/13 18:38
1990,33TJ_20150606_210228_286,-0.8,,2024/11/13 18:39
1991,33TJ_20150606_210452_475,-0.6,,2024/11/13 18:39
1992,33TJ_20150606_224837_294,-1.4,,2024/11/13 18:39
1993,33TJ_20150606_235202_595,-2.8,,2024/11/13 18:40
1994,33TJ_20150607_020736_953,-0.3,,2024/11/13 18:40
1995,33TJ_20150607_025432_064,-1.2,,2024/11/13 18:41
1996,33TJ_20150607_030926_189,-1,,2024/11/13 18:41
1997,33TJ_20150607_031028_171,-1.1,,2024/11/13 18:41
1998,33TJ_20150607_130024_499,0.2,,2024/11/13 18:41
1999,33TJ_20150607_132944_374,0.4,,2024/11/13 18:42
2000,33TJ_20150607_133210_608,0.4,,2024/11/13 19:08
2001,33TJ_20150607_135208_428,0.6,,2024/11/13 19:08
2002,33TJ_20150607_135314_784,-0.1,,2024/11/13 19:08
2003,33TJ_20150607_142116_127,0.2,,2024/11/13 19:09
2004,33TJ_20150607_154416_837,0.1,,2024/11/13 19:09
2005,33TJ_20150607_154818_371,0.2,,2024/11/13 19:09
2006,33TJ_20150607_155150_221,-0.2,,2024/11/13 19:09
2007,33TJ_20150612_121000_925,0.3,,2024/11/13 19:10
2008,33TJ_20150612_121651_550,0.8,,2024/11/13 19:10
2009,33TJ_20150612_134426_224,0.2,,2024/11/13 19:11
2010,33TJ_20150612_135638_565,-1.5,,2024/11/13 19:12
2011,33TJ_20150612_184532_714,0.3,,2024/11/13 19:12
2012,33TJ_20150612_193611_250,0.6,,2024/11/13 19:12
2013,33TJ_20150612_193954_263,0.6,,2024/11/13 19:12
2014,33TJ_20150612_194034_873,0.6,,2024/11/13 19:12
2015,33TJ_20150612_195649_731,0.2,,2024/11/13 19:12
2016,33TJ_20150612_201525_012,-0.8,,2024/11/13 19:13
2017,33TJ_20150612_201740_439,0.2,,2024/11/13 19:13
2018,33TJ_20150612_205759_096,0.1,,2024/11/13 19:13
2019,33TJ_20150612_205903_877,-0.2,,2024/11/13 19:13
2020,33TJ_20150612_210346_983,-0.6,,2024/11/13 19:14
2021,33TJ_20150612_212652_075,-1.5,,2024/11/13 19:14
2022,33TJ_20150612_213110_729,-0.8,,2024/11/13 19:15
2023,33TJ_20150612_213501_014,-1,,2024/11/13 19:15
2024,33TJ_20150612_224335_044,-1,,2024/11/13 19:16
2025,33TJ_20150612_224713_771,-0.8,,2024/11/13 19:16
2026,33TJ_20150612_225842_449,-1.5,,2024/11/13 19:16
2027,33TJ_20150612_230608_795,-1.5,,2024/11/13 19:17
2028,33TJ_20150612_230734_642,-1.2,,2024/11/13 19:17
2029,33TJ_20150613_085607_701,0.1,,2024/11/13 19:17
2030,33TJ_20150613_091017_637,-1,,2024/11/13 19:18
2031,33TJ_20150613_091130_976,-0.6,,2024/11/13 19:18
2032,33TJ_20150613_091501_684,-0.1,,2024/11/13 19:18
2033,33TJ_20150613_091626_644,-0.3,,2024/11/13 19:19
2034,33TJ_20150613_092021_981,-1.1,,2024/11/13 19:19
2035,33TJ_20150613_092109_517,-1,,2024/11/13 19:20
2036,33TJ_20150613_092234_132,-1,,2024/11/13 19:20
2037,33TJ_20150613_092828_182,-0.8,,2024/11/13 19:20
2038,33TJ_20150613_094118_576,-0.6,,2024/11/13 19:20
2039,33TJ_20150613_094235_247,-0.8,,2024/11/13 19:21
2040,33TJ_20150613_094544_824,-1.4,,2024/11/13 19:21
2041,33TJ_20150613_095013_546,0.2,,2024/11/13 19:21
2042,33TJ_20150613_095504_183,-0.9,,2024/11/13 19:22
2043,33TJ_20150613_100201_476,-0.8,,2024/11/13 19:22
2044,33TJ_20150613_100457_251,-0.8,,2024/11/13 19:22
2045,33TJ_20150613_161602_882,0.1,,2024/11/13 19:22
2046,33TJ_20150613_162325_651,0.2,,2024/11/13 19:22
2047,33TJ_20150614_020949_749,-2,,2024/11/13 19:23
2048,33TJ_20150614_021220_582,-2.5,,2024/11/13 19:23
2049,33TJ_20150614_232110_642,-1.4,,2024/11/13 19:24
2050,33TJ_20150614_232449_290,-1.4,,2024/11/13 19:24
2051,33TJ_20150615_050210_628,0.3,,2024/11/13 19:25
2052,33TJ_20150615_151529_869,0.5,,2024/11/13 19:25
2053,33TJ_20150615_182457_977,0.5,,2024/11/13 19:25
2054,33TJ_20150615_190122_828,0.3,,2024/11/13 19:25
2055,33TJ_20150615_190244_203,0.5,,2024/11/13 19:26
2056,33TJ_20150615_190619_266,0.5,,2024/11/13 19:26
2057,33TJ_20150615_191836_323,0.3,,2024/11/13 19:26
2058,33TJ_20150615_191918_581,0.5,,2024/11/13 19:27
2059,33TJ_20150615_195617_630,-0.2,,2024/11/13 19:27
2060,33TJ_20150616_162650_961,-0.7,,2024/11/13 19:28
2061,33TJ_20150616_172456_439,-0.4,,2024/11/13 19:28
2062,33TJ_20150616_172624_510,0.1,,2024/11/13 19:28
2063,33TJ_20150616_172725_159,-0.4,,2024/11/13 19:29
2064,33TJ_20150616_172824_508,-0.2,,2024/11/13 19:29
2065,33TJ_20150616_174447_472,0.1,,2024/11/13 19:29
2066,33TJ_20150616_181545_040,0.2,,2024/11/13 19:31
2067,33TJ_20150616_183107_125,0.6,,2024/11/13 19:32
2068,33TJ_20150616_221237_561,-1.8,,2024/11/13 19:32
2069,33TJ_20150616_221338_648,-1.8,,2024/11/13 19:33
2070,33TJ_20150616_222142_779,-1.4,,2024/11/13 19:33
2071,33TJ_20150616_222300_209,-1.4,,2024/11/13 19:34
2072,33TJ_20150617_171453_776,0.3,,2024/11/13 19:34
2073,33TJ_20150619_210528_151,-1,,2024/11/13 19:35
2074,33TJ_20150621_125459_047,0.2,,2024/11/13 19:35
2075,33TJ_20150621_130131_441,0.4,,2024/11/13 19:35
2076,33TJ_20150621_130516_403,0.3,,2024/11/13 19:36
2077,33TJ_20150621_131620_657,-0.2,,2024/11/13 19:36
2078,33TJ_20150621_132030_737,0.1,,2024/11/13 19:36
2079,33TJ_20150621_155925_885,-1.2,,2024/11/13 19:36
2080,33TJ_20150622_204501_265,0.2,,2024/11/13 19:37
2081,33TJ_20150622_205120_825,0.3,,2024/11/13 19:37
2082,33TJ_20150622_210007_844,-0.5,,2024/11/13 19:37
2083,33TJ_20150623_154412_117,-0.6,,2024/11/13 19:38
2084,33TJ_20150625_052546_165,-0.3,,2024/11/13 19:38
2085,33TJ_20150625_052643_048,-0.4,,2024/11/13 19:39
2086,33TJ_20150625_053111_880,-0.3,,2024/11/13 19:39
2087,33TJ_20150625_105012_661,1,,2024/11/13 19:40
2088,33TJ_20150625_150159_758,0.1,,2024/11/13 19:42
2089,33TJ_20150625_230223_549,-0.8,,2024/11/13 19:42
2090,33TJ_20150625_231218_517,-1.2,,2024/11/13 19:43
2091,33TJ_20150625_234451_315,-1.4,,2024/11/13 19:43
2092,33TJ_20150626_104142_520,0.5,,2024/11/13 19:43
2093,33TJ_20150626_104554_024,0.2,,2024/11/13 19:43
2094,33TJ_20150626_104742_529,0.4,,2024/11/13 19:43
2095,33TJ_20150626_104946_496,0.3,,2024/11/13 19:44
2096,33TJ_20150626_105108_139,-0.2,,2024/11/13 19:44
2097,33TJ_20150626_105605_986,-0.2,,2024/11/13 19:44
2098,33TJ_20150626_154000_192,-0.1,,2024/11/13 19:44
2099,33TJ_20150626_154652_783,-0.8,,2024/11/13 19:45
2100,33TJ_20150626_155034_128,-1.7,,2024/11/13 19:45
2101,33TJ_20150626_155352_601,-0.7,,2024/11/13 19:46
2102,33TJ_20150626_155831_004,-0.2,,2024/11/13 19:46
2103,33TJ_20150626_155924_971,0.2,,2024/11/13 19:46
2104,33TJ_20150626_160142_508,-1.1,,2024/11/13 19:47
2105,33TJ_20150626_160345_848,-0.8,,2024/11/13 19:47
2106,33TJ_20150626_160809_208,0.2,,2024/11/13 19:47
2107,33TJ_20150626_160944_379,-0.3,,2024/11/13 19:48
2108,33TJ_20150626_164139_926,0.2,,2024/11/13 19:48
2109,33TJ_20150627_134328_841,-0.6,,2024/11/13 19:48
2110,33TJ_20150627_144227_961,-1.1,,2024/11/13 19:49
2111,33TJ_20150627_145308_574,-0.4,,2024/11/13 19:49
2112,33TJ_20150627_152439_197,0.2,,2024/11/13 19:49
2113,33TJ_20150627_162903_283,-0.4,,2024/11/13 19:50
2114,33TJ_20150628_162357_341,-1,,2024/11/13 19:50
2115,33TJ_20150628_211117_139,-1.2,,2024/11/13 19:51
2116,33TJ_20150628_214649_118,-1,,2024/11/13 19:51
2117,33TJ_20150628_214818_480,-1.2,,2024/11/13 19:51
2118,33TJ_20150628_215123_529,-0.6,,2024/11/13 19:52
2119,33TJ_20150629_213621_720,-2.6,,2024/11/13 19:52
2120,33TJ_20150701_211925_591,0.2,,2024/11/13 19:53
2121,33TJ_20150702_142711_550,0.2,,2024/11/13 19:53
2122,33TJ_20150702_194358_293,-0.4,,2024/11/13 19:53
2123,33TJ_20150702_212720_350,-0.8,,2024/11/13 19:53
2124,33TJ_20150703_122428_806,0.2,,2024/11/13 19:53
2125,33TJ_20150703_123007_043,0.2,,2024/11/13 19:54
2126,33TJ_20150703_132349_142,0.3,,2024/11/13 19:54
2127,33TJ_20150703_135736_723,0.1,,2024/11/13 19:54
2128,33TJ_20150703_135824_170,0.4,,2024/11/13 19:54
2129,33TJ_20150705_191438_366,0.2,,2024/11/13 19:55
2130,33TJ_20150706_151648_523,0.2,,2024/11/13 19:55
2131,33TJ_20150720_212353_054,0.2,,2024/11/13 19:55
2132,33TJ_20150720_212543_415,-1.4,,2024/11/13 19:55
2133,33TJ_20150721_094604_503,-0.7,,2024/11/13 19:56
2134,33TJ_20150721_094743_761,-1.8,,2024/11/13 19:56
2135,33TJ_20150721_094859_877,-2.8,,2024/11/13 19:57
2136,33TJ_20150721_115154_265,0.2,,2024/11/13 19:57
2137,33TJ_20150721_115532_300,-0.7,,2024/11/13 19:57
2138,33TJ_20150721_134354_428,0.3,,2024/11/13 19:58
2139,33TJ_20150721_140649_708,-0.4,,2024/11/13 19:58
2140,33TJ_20150721_180424_666,0.4,,2024/11/13 19:58
2141,33TJ_20150722_152947_856,-0.6,,2024/11/13 19:59
2142,33TJ_20150722_171315_319,-0.1,,2024/11/13 19:59
2143,33TJ_20150722_191632_517,0.3,,2024/11/13 19:59
2144,33TJ_20150722_191744_245,-0.4,,2024/11/13 20:00
2145,33TJ_20150722_192704_564,-1.2,,2024/11/13 20:00
2146,33TJ_20150722_193649_052,0.1,,2024/11/13 20:01
2147,33TJ_20150722_203408_641,0.1,,2024/11/13 20:01
2148,33TJ_20150722_222929_073,-2.6,,2024/11/13 20:02
2149,33TJ_20150722_231948_210,-1.7,,2024/11/13 20:02
2150,33TJ_20150722_232101_103,-1.4,,2024/11/13 20:03
2151,33TJ_20150722_232218_315,-1.2,,2024/11/13 20:03
2152,33TJ_20150723_141140_263,-1.1,,2024/11/13 20:03
2153,33TJ_20150723_153920_674,-0.7,,2024/11/13 20:03
2154,33TJ_20150723_154227_435,-1.3,,2024/11/13 20:04
2155,33TJ_20150723_155143_773,0.5,,2024/11/13 20:04
2156,33TJ_20150723_155547_550,0.2,,2024/11/13 20:04
2157,33TJ_20150723_155851_160,0.4,,2024/11/13 20:05
2158,33TJ_20150723_165054_019,-0.6,,2024/11/13 20:05
2159,33TJ_20150723_165156_097,-0.7,,2024/11/13 20:05
2160,33TJ_20150723_175821_159,0.1,,2024/11/13 20:05
2161,33TJ_20150723_180025_178,0.2,,2024/11/13 20:05
2162,33TJ_20150723_180512_923,-0.4,,2024/11/13 20:06
2163,33TJ_20150723_182619_837,-0.2,,2024/11/13 20:06
2164,33TJ_20150723_183042_276,-0.3,,2024/11/13 20:06
2165,33TJ_20150723_183605_333,-0.6,,2024/11/13 20:07
2166,33TJ_20150723_183854_470,0.2,,2024/11/13 20:08
2167,33TJ_20150723_184246_613,0.1,,2024/11/13 20:08
2168,33TJ_20150723_184353_374,0.1,,2024/11/13 20:08
2169,33TJ_20150723_205413_646,-0.8,,2024/11/13 20:08
2170,33TJ_20150726_204613_133,-0.4,,2024/11/13 20:09
2171,33TJ_20150727_184502_921,0.2,,2024/11/13 20:09
2172,33TJ_20150729_125805_415,0.1,,2024/11/13 20:09
2173,33TJ_20150729_152424_644,0.3,,2024/11/13 20:09
2174,33TJ_20150729_154124_047,0.4,,2024/11/13 20:09
2175,33TJ_20150729_162417_741,0.6,,2024/11/13 20:10
2176,33TJ_20150729_162902_471,0.2,,2024/11/13 20:10
2177,33TJ_20150729_163731_786,0.2,,2024/11/13 20:10
2178,33TJ_20150729_164051_450,0.3,,2024/11/13 20:10
2179,33TJ_20150729_165511_439,0.2,,2024/11/13 20:11
2180,33TJ_20150729_173240_706,0.3,,2024/11/13 20:11
2181,33TJ_20150729_174741_182,0.2,,2024/11/13 20:11
2182,33TJ_20150729_180856_749,-1,,2024/11/13 20:11
2183,33TJ_20150729_181007_852,-0.7,,2024/11/13 20:12
2184,33TJ_20150729_181056_299,0.2,,2024/11/13 20:12
2185,33TJ_20150729_181237_134,0.1,,2024/11/13 20:12
2186,33TJ_20150729_184859_350,0.2,,2024/11/13 20:12
2187,33TJ_20150729_192407_599,-0.6,,2024/11/13 20:13
2188,33TJ_20150730_191520_004,-0.3,,2024/11/13 20:13
2189,33TJ_20150730_201556_385,-0.6,,2024/11/13 20:13
2190,33TJ_20150730_201700_327,-0.4,,2024/11/13 20:13
2191,33TJ_20150731_191218_412,0.1,,2024/11/13 20:13
2192,33TJ_20150731_214303_007,-1.8,,2024/11/13 20:14
2193,33TJ_20150731_221900_339,-1.6,,2024/11/13 20:15
2194,33TJ_20150731_233423_240,-1,,2024/11/13 20:16
2195,33TJ_20150801_000023_911,-1.5,,2024/11/13 20:16
2196,33TJ_20150810_140518_848,1.4,,2024/11/13 20:17
2197,33TJ_20150810_140637_256,0.4,,2024/11/13 20:17
2198,33TJ_20150810_160003_542,0.2,,2024/11/13 20:17
2199,33TJ_20150810_162520_459,0.3,,2024/11/13 20:18
2200,33TJ_20150810_162635_811,0.4,,2024/11/13 20:18
2201,33TJ_20150810_162728_218,0.3,,2024/11/13 20:18
2202,33TJ_20150810_162835_319,0.3,,2024/11/13 20:18
2203,33TJ_20150810_165332_199,0.2,,2024/11/13 20:19
2204,33TJ_20150810_170408_654,0.2,,2024/11/13 20:19
2205,33TJ_20150810_170510_959,0.1,,2024/11/13 20:19
2206,33TJ_20150810_170816_237,0.2,,2024/11/13 20:19
2207,33TJ_20150810_170920_031,0.1,,2024/11/13 20:19
2208,33TJ_20150810_171220_569,0.2,,2024/11/13 20:19
2209,33TJ_20150810_173750_121,0.2,,2024/11/13 20:20
2210,33TJ_20150810_173920_902,0.4,,2024/11/13 20:20
2211,33TJ_20150810_190658_236,-0.4,,2024/11/13 20:20
2212,33TJ_20150810_191223_224,-0.3,,2024/11/13 20:20
2213,33TJ_20150810_191812_300,0.3,,2024/11/13 20:20
2214,33TJ_20150810_194334_766,-1.8,,2024/11/13 20:21
2215,33TJ_20150810_194436_488,-0.4,,2024/11/13 20:21
2216,33TJ_20150810_194539_918,0.3,,2024/11/13 20:21
2217,33TJ_20150810_194922_367,-0.4,,2024/11/13 20:21
2218,33TJ_20150810_204925_330,-0.6,,2024/11/13 20:22
2219,33TJ_20150811_091951_507,1.2,,2024/11/13 20:22
2220,33TJ_20150811_093420_941,0.9,,2024/11/13 20:22
2221,33TJ_20150811_101542_142,0.8,,2024/11/13 20:22
2222,33TJ_20150811_102341_844,0.6,,2024/11/13 20:23
2223,33TJ_20150811_102419_462,0.3,,2024/11/13 20:23
2224,33TJ_20150811_102502_089,0.5,,2024/11/13 20:23
2225,33TJ_20150811_102546_517,0.2,,2024/11/13 20:23
2226,33TJ_20150811_103508_984,0.5,,2024/11/13 20:24
2227,33TJ_20150811_112743_657,0.6,,2024/11/13 20:24
2228,33TJ_20150811_112834_567,0.7,,2024/11/13 20:24
2229,33TJ_20150811_114622_199,1.2,,2024/11/13 20:24
2230,33TJ_20150811_114812_322,1.1,,2024/11/13 20:25
2231,33TJ_20150811_122137_230,0.4,,2024/11/13 20:25
2232,33TJ_20150811_123054_780,0.1,,2024/11/13 20:25
2233,33TJ_20150811_123233_891,0.5,,2024/11/13 20:25
2234,33TJ_20150811_123322_522,0.5,,2024/11/13 20:26
2235,33TJ_20150811_124010_270,0.7,,2024/11/13 20:26
2236,33TJ_20150811_124105_912,0.2,,2024/11/13 20:26
2237,33TJ_20150811_125950_473,0.1,,2024/11/13 20:26
2238,33TJ_20150811_141240_806,-0.3,,2024/11/13 20:27
2239,33TJ_20150811_142451_353,0.7,,2024/11/13 20:27
2240,33TJ_20150811_142612_873,0.5,,2024/11/13 20:27
2241,33TJ_20150811_142707_670,0.5,,2024/11/13 20:27
2242,33TJ_20150811_142953_575,0.5,,2024/11/13 20:28
2243,33TJ_20150811_143737_790,0.5,,2024/11/13 20:28
2244,33TJ_20150811_143820_049,0.5,,2024/11/13 20:28
2245,33TJ_20150811_144019_692,0.6,,2024/11/13 20:28
2246,33TJ_20150811_151236_997,0.6,,2024/11/13 20:28
2247,33TJ_20150811_160657_748,0.2,,2024/11/13 20:28
2248,33TJ_20150811_164831_604,-0.1,,2024/11/13 20:29
2249,33TJ_20150811_191153_743,-0.1,,2024/11/13 20:29
2250,33TJ_20150811_195819_966,-1.2,,2024/11/13 20:30
2251,33TJ_20150812_111500_983,0.2,,2024/11/13 20:30
2252,33TJ_20150812_140006_735,0.2,,2024/11/13 20:30
2253,33TJ_20150812_141216_572,0.1,,2024/11/13 20:30
2254,33TJ_20150812_141659_611,0.2,,2024/11/13 20:30
2255,33TJ_20150812_151842_736,0.2,,2024/11/13 20:30
2256,33TJ_20150812_151948_205,0.1,,2024/11/13 20:31
2257,33TJ_20150812_163307_784,-0.3,,2024/11/13 20:31
2258,33TJ_20150817_213745_517,-0.4,,2024/11/13 20:31
2259,33TJ_20150817_220652_941,-0.6,,2024/11/13 20:32
2260,33TJ_20150818_123430_571,0.2,,2024/11/13 20:32
2261,33TJ_20150819_101051_592,0.3,,2024/11/13 20:32
2262,33TJ_20150819_101542_010,0.2,,2024/11/13 20:32
2263,33TJ_20150819_101659_151,0.3,,2024/11/13 20:32
2264,33TJ_20150819_101944_143,0.4,,2024/11/13 20:32
2265,33TJ_20150819_102915_732,0,,2024/11/13 20:33
2266,33TJ_20150819_102937_206,0.2,,2024/11/13 20:33
2267,33TJ_20150819_103045_646,0.3,,2024/11/13 20:33
2268,33TJ_20150819_103115_707,0.4,,2024/11/13 20:33
